ParticipantID	Color	Rank	Country	Problem1_id	Problem1_memory	Problem1_time	Problem1_language	Problem2_id	Problem2_memory	Problem2_time	Problem2_language	Problem3_id	Problem3_memory	Problem3_time	Problem3_language	Problem4_id	Problem4_memory	Problem4_time	Problem4_language	Problem5_id	Problem5_memory	Problem5_time	Problem5_language	Problem6_id	Problem6_memory	Problem6_time	Problem6_language
29068364	blue	309	China	62784252	4	31	GNU C++11	62788117	12	31	GNU C++11	62793400	376	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29065930	blue	309	Egypt	62784245	12	31	GNU C++17	62787403	8	31	GNU C++17	62794123	1272	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29082196	violet	309	Индия	62784178	4	31	GNU C++11	62787888	12	46	GNU C++11	62793813	1148	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29064311	violet	309	China	62784601	100	31	GNU C++11	62788682	104	31	GNU C++11	62792799	472	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29069044	violet	317	China	62787327	8228	46	GNU C++14	62788373	8232	31	GNU C++14	62792529	6244	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29041057	blue	317	Japan	62787202	8	31	GNU C++17	62789454	8	46	GNU C++17	62791925	1316	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29022479	violet	317	-	62784896	8	31	GNU C++17	62788022	8	31	GNU C++17	62793394	448	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29024341	blue	317	Japan	62786083	8	30	GNU C++14	62788797	8	46	GNU C++14	62792515	1280	61	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29088607	violet	317	Индия	62784808	0	124	Java 8	62788879	0	124	Java 8	62792984	0	156	Java 8	NO	-	-	-	-	-	-	-	-	-	-	-
29079309	blue	317	-	62784852	4	46	GNU C++17	62788694	8	46	GNU C++17	62792886	2992	62	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29071887	cyan	317	Индия	62783975	8	30	GNU C++14	62788440	8	46	GNU C++14	62793477	1284	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29067648	blue	317	Россия	62785187	8	46	GNU C++17	62792016	12	31	GNU C++17	62789799	784	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29069600	blue	317	China	62787313	12	46	GNU C++11	62785795	8	46	GNU C++11	62793998	376	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29088623	blue	317	Japan	62789333	8	30	GNU C++14	62786833	23496	46	GNU C++14	62792980	8	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29068499	blue	317	-	62785018	8	30	GNU C++14	62788816	8	31	GNU C++14	62792990	1280	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29023600	blue	328	Vietnam	62784542	2356	31	GNU C++14	62788872	2356	31	GNU C++14	62793164	3052	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29082308	violet	328	Индия	62785354	4540	31	GNU C++14	62787737	8	31	GNU C++14	62793471	1292	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29088744	blue	328	-	62790519	4	31	GNU C++14	62785598	20	31	GNU C++14	62793125	1284	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29091527	violet	328	Brazil	62788668	8	30	GNU C++17	62788602	8	31	GNU C++17	62791996	1312	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29031009	cyan	328	-	62784347	60	155	PyPy 3	62787100	24	155	PyPy 3	62794580	6512	249	PyPy 3	-	-	-	-	-	-	-	-	-	-	-	-
29024719	blue	328	Croatia	62785279	4	46	GNU C++11	62789629	8	31	GNU C++11	62792023	392	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29063859	violet	328	Болгария	62784139	0	31	GNU C++14	62786672	0	46	GNU C++14	62794672	708	46	GNU C++14	-	-	-	-	NO	-	-	-	-	-	-	-
29088680	black	335	-	62785839	4	31	GNU C++11	62788375	12	31	GNU C++11	62793204	376	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29088656	blue	335	-	62785327	1572	31	GNU C++14	62784515	7840	46	GNU C++14	62791255	3900	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29071778	blue	335	Peru	62785182	16	30	GNU C++17	62789175	12	31	GNU C++17	62793069	652	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29090183	cyan	335	Brazil	62785035	16	170	PyPy 3	62788362	64	155	PyPy 3	62793717	7196	217	PyPy 3	NO	-	-	-	-	-	-	-	-	-	-	-
29085388	blue	335	Индия	62784851	8	31	GNU C++14	62788517	8	31	GNU C++14	62793294	696	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29081840	violet	335	Japan	62784069	12	30	GNU C++14	62787719	12	31	GNU C++14	62794488	8	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29087871	violet	335	South Korea	62784993	4	31	GNU C++17	62787991	8	31	GNU C++17	62793670	368	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089762	violet	335	Lithuania	62783983	8	31	GNU C++11	62788096	8	31	GNU C++11	62793875	344	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29021127	blue	343	China	62784228	4	31	GNU C++17	62788562	12	31	GNU C++17	62793629	388	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29068646	blue	343	Japan	62784188	8	46	GNU C++11	62790026	8	31	GNU C++11	62792693	2192	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29088939	violet	343	-	62785628	5216	31	GNU C++11	62788691	8	31	GNU C++11	62793175	8	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29027648	violet	343	Armenia	62784284	4	31	GNU C++17	62789250	8	31	GNU C++17	62793238	364	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089802	blue	343	-	62784329	12	31	GNU C++11	62788099	12	31	GNU C++11	62793883	816	78	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29050388	violet	348	Индия	62785897	1020	77	GNU C++17	62788568	8	46	GNU C++17	62793431	2344	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29057185	violet	348	Индия	62784010	4112	202	PyPy 2	62788994	3840	202	PyPy 2	62793598	7316	233	PyPy 2	NO	-	-	-	-	-	-	-	-	-	-	-
29061614	cyan	348	-	62785841	4	31	GNU C++14	62788988	8	31	GNU C++14	62793066	364	61	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29037367	black	348	-	62784084	8	31	GNU C++14	62788125	12	46	GNU C++14	62794535	1012	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29055212	blue	348	Nepal	62783995	0	124	Java 8	62789793	0	139	Java 8	62793230	0	155	Java 8	-	-	-	-	-	-	-	-	-	-	-	-
29083834	blue	348	-	62783944	8	31	GNU C++17	62787700	12	46	GNU C++17	62794770	1296	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29054277	blue	354	China	62784433	8	31	GNU C++17	62789094	12	46	GNU C++17	62793595	416	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29035445	blue	354	Ukraine	62785578	12	31	GNU C++14	62789235	8	30	GNU C++14	62793148	1288	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29050507	violet	354	United States	62784574	0	124	Java 8	62788241	0	124	Java 8	62794371	0	140	Java 8	NO	-	-	-	-	-	-	-	-	-	-	-
29089646	blue	354	Словацкая республика	62785467	14044	280	PyPy 3	62789529	8	31	GNU C++17	62793109	716	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29079786	blue	354	Россия	62784174	8	31	MS C++ 2017	62787445	8	31	MS C++ 2017	62795239	416	93	MS C++ 2017	NO	-	-	-	-	-	-	-	-	-	-	-
29071961	blue	354	Индия	62785218	4	31	GNU C++17	62787853	8	46	GNU C++17	62794470	2344	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29055846	blue	360	Индия	62785120	12	31	GNU C++14	62789787	12	31	GNU C++14	62793403	4144	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29028036	violet	360	Индия	62784804	8	31	GNU C++14	62788172	12	31	GNU C++14	62794363	2336	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29046248	blue	360	Индия	62786303	8	31	GNU C++14	62788427	12	31	GNU C++14	62794179	696	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29037923	cyan	360	-	62784664	8	31	GNU C++14	62788007	8	46	GNU C++14	62794508	3924	62	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29089454	blue	360	Japan	62785136	1544	62	Mono C#	62789130	1600	77	Mono C#	62793818	10100	93	Mono C#	-	-	-	-	-	-	-	-	-	-	-	-
29087413	blue	360	-	62783917	4	31	GNU C++14	62790456	8	31	GNU C++14	62793057	2336	109	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29051660	cyan	360	Индия	62784751	4	46	GNU C++17	62788449	8	31	GNU C++17	62794227	1276	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29067038	cyan	360	-	62788975	8	31	GNU C++11	62786082	8	46	GNU C++11	62794271	1128	61	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29062172	violet	360	Japan	62784905	8	31	GNU C++14	62789433	4712	31	GNU C++14	62793505	2352	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29064205	blue	360	Индия	62783947	1572	46	GNU C++11	62789118	1572	46	GNU C++11	62794083	3748	78	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29066677	violet	360	China	62789317	8	31	GNU C++11	62785745	8	31	GNU C++11	62794759	376	77	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29087708	blue	371	-	62785464	12	61	Mono C#	62789204	0	62	Mono C#	62793479	4592	78	Mono C#	NO	-	-	-	-	-	-	-	-	-	-	-
29021274	violet	371	Kazakhstan	62784125	12	31	GNU C++17	62787931	12	31	GNU C++17	62794956	12	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29051596	violet	371	-	62784331	8	31	GNU C++14	62789790	8	46	GNU C++14	62793834	2344	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29069687	blue	371	Индия	62786712	8	31	GNU C++14	62788369	8	31	GNU C++14	62794041	712	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29050761	blue	371	Kazakhstan	62785516	8	31	GNU C++17	62790091	8	46	GNU C++17	62792953	640	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29085039	black	371	-	62788710	0	15	GNU C++11	62785746	0	31	GNU C++11	62795019	852	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29049024	blue	371	Ukraine	62784541	12	31	GNU C++14	62787540	16	46	GNU C++14	62795174	380	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29074782	blue	371	-	62784261	12	31	GNU C++17	62786893	8	46	GNU C++17	62795742	384	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29088388	blue	371	Россия	62784368	4	31	GNU C++11	62789363	8	31	GNU C++11	62794051	12	78	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29039761	blue	371	South Korea	62784129	12	30	GNU C++14	62788803	8	31	GNU C++14	62794335	2352	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29058660	blue	381	Индия	62784998	8	46	GNU C++14	62788523	8	46	GNU C++14	62794426	1312	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29046564	blue	381	Индия	62783950	8	15	GNU C++17	62790336	12	46	GNU C++17	62793461	424	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29079064	blue	381	Индия	62783836	8	31	GNU C++11	62790237	8	31	GNU C++11	62793792	736	78	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29055040	violet	381	-	62784721	8	31	GNU C++14	62789343	8	31	GNU C++14	62794124	2352	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29089631	blue	381	China	62784081	8	31	GNU C++11	62789091	8	31	GNU C++11	62794536	1132	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29082088	cyan	381	-	62785896	4	46	GNU C++14	62789837	8	46	GNU C++14	62793285	740	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29085446	blue	381	Brazil	62785879	8	46	GNU C++14	62788763	8	31	GNU C++14	62794148	1288	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29078931	violet	381	China	62784740	8	31	GNU C++14	62789649	12	31	GNU C++14	62793510	992	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29044087	blue	389	Indonesia	62785252	8	31	GNU C++14	62788631	12	31	GNU C++14	62794444	1296	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29087654	blue	389	Cuba	62784492	4	31	GNU C++17	62789074	8	31	GNU C++17	62794526	344	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29073497	blue	389	Japan	62785590	8	31	GNU C++14	62789004	12	46	GNU C++14	62793854	2340	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29039235	blue	389	China	62786909	8	31	GNU C++14	62789137	8	46	GNU C++17	62793815	2044	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29088633	violet	389	-	62784412	4	31	GNU C++17	62787634	12	46	GNU C++17	62795599	8	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29090320	cyan	389	Индия	62785675	12	124	Python 3	62792705	24	124	Python 3	62791019	3272	296	Python 3	-	-	-	-	-	-	-	-	-	-	-	-
29063309	blue	389	Индия	62784539	8	46	GNU C++14	62792742	8	31	GNU C++14	62791403	348	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29080532	violet	389	Brazil	62785243	8	31	GNU C++14	62787507	8	46	GNU C++14	62795158	828	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29071554	violet	389	South Korea	62784600	0	31	GNU C++17	62790469	0	46	GNU C++17	62793304	344	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29041252	blue	389	-	62784507	4	46	GNU C++11	62788733	8	31	GNU C++11	62794660	380	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29091022	blue	399	Ukraine	62784881	7840	46	GNU C++17	62789416	7840	46	GNU C++17	62794515	7848	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29082039	cyan	399	Ukraine	62783922	8	46	GNU C++14	62789573	8	46	GNU C++14	62794429	740	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29044213	cyan	399	Индия	62784726	8	31	GNU C++17	62788768	8	46	GNU C++17	62794825	2340	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29088082	violet	399	Vietnam	62784663	8	31	GNU C++14	62789628	8	31	GNU C++14	62794005	1292	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29049098	blue	399	Индия	62786071	4	31	GNU C++14	62788600	16	31	GNU C++14	62794235	420	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29089272	cyan	399	Romania	62784646	8	46	GNU C++17	62787880	8	31	GNU C++17	NO	-	-	-	62812157	11148	187	GNU C++17	-	-	-	-	-	-	-	-
29085516	cyan	399	Japan	62785083	8	31	GNU C++14	62790658	8	46	GNU C++14	62793407	708	61	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29086686	blue	399	Kazakhstan	62789297	4044	46	GNU C++14	62794703	8	31	GNU C++14	62786527	444	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29086400	blue	407	China	62785301	4	31	GNU C++11	62789701	8	31	GNU C++11	62793855	388	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29090178	violet	407	Vietnam	62785630	4516	46	GNU C++17	62788857	0	31	GNU C++17	62794892	1276	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29084057	blue	407	Индия	62784258	8	30	GNU C++14	62788821	8	46	GNU C++14	62795134	2336	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29088350	cyan	407	-	62784567	8	31	GNU C++11	62787527	8	31	GNU C++11	62795947	436	77	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29086528	blue	407	-	62785537	8	31	GNU C++14	62788370	12	46	GNU C++14	62794966	8	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29089015	blue	407	-	62785366	0	15	GNU C++11	62789669	0	31	GNU C++11	62793952	260	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29089345	blue	407	Индия	62785297	8	31	GNU C++11	62788987	8	31	GNU C++11	62794364	1128	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29085651	violet	407	Vietnam	62784496	8	15	GNU C++14	62787196	8	31	GNU C++14	62796243	8	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29091543	green	407	-	62789481	8	31	GNU C++17	62792947	8	31	GNU C++17	62789313	1308	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29088390	violet	407	Россия	62787679	4724	31	GNU C++14	62785082	8	46	GNU C++14	62796463	2996	62	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29089610	black	407	Iran	62783915	8	15	GNU C++14	62786938	8	31	GNU C++14	62791939	1300	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29065923	blue	418	-	62785812	12	31	GNU C++17	62789803	16	46	GNU C++17	62794197	1308	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29085638	violet	418	Brazil	62783859	8	31	GNU C++14	62790535	8	31	GNU C++14	62793928	356	62	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29083934	cyan	418	Egypt	62785149	8	30	GNU C++17	62788627	8	46	GNU C++17	62795190	368	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29051206	blue	418	China	62784105	8	46	GNU C++17	62789263	8	31	GNU C++17	62795023	640	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29035352	blue	418	China	62785146	8	31	GNU C++11	62788791	12	46	GNU C++11	62795047	380	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29055247	violet	418	Kazakhstan	62785138	8	46	GNU C++17	62790457	252672	857	PyPy 3	62793527	420	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29088407	cyan	418	South Korea	62784752	0	31	GNU C++17	62789362	0	31	GNU C++17	62794854	348	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089416	violet	418	China	62783954	444	31	GNU C++14	62790176	448	46	GNU C++14	62794267	444	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29089237	blue	426	Россия	62784361	8	31	GNU C++17	62790101	8	46	GNU C++17	62794350	644	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089569	green	426	-	62786912	1996	171	PyPy 3	62789539	20	171	PyPy 3	62793961	8388	265	PyPy 3	-	-	-	-	-	-	-	-	-	-	-	-
29089045	blue	426	Индия	62784883	9072	46	GNU C++17	62786860	12	31	GNU C++17	62792137	732	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29039458	blue	426	China	62785405	8	31	GNU C++14	62789141	8	46	GNU C++14	62794904	8	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29072117	violet	426	China	62786515	12	31	GNU C++14	62788460	16	31	GNU C++14	62794940	376	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29067040	blue	426	-	62784263	0	31	GNU C++14	62787973	0	31	GNU C++14	62795767	348	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29023660	blue	426	Индия	62787779	8	31	GNU C++14	62789709	12	31	GNU C++14	62793740	740	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29049376	blue	426	Индия	62785619	8	31	GNU C++17	62789900	8	31	GNU C++17	62794246	344	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29050317	blue	426	-	62784146	8	31	GNU C++11	62789789	1572	46	GNU C++11	62794931	696	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29089047	cyan	426	Индия	62790458	400	31	GNU C++14	62786751	8	31	GNU C++14	62794781	1276	61	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29058923	cyan	426	Canada	62786563	4	31	GNU C++17	62789684	8	31	GNU C++17	62793974	1300	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29049689	blue	426	Taiwan	62783880	4	31	GNU C++14	62787774	8	30	GNU C++14	62791778	1264	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29034669	blue	426	-	62783971	8	30	GNU C++14	62787993	12	31	GNU C++14	62791259	35352	46	GNU C++14	-	-	-	-	NO	-	-	-	-	-	-	-
29088761	blue	426	-	62784142	8	46	GNU C++11	62786725	8	31	GNU C++11	62796746	368	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29049472	blue	440	Spain	62784673	8	31	GNU C++17	62789016	12	46	GNU C++17	62795186	1312	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29056072	blue	440	-	62785019	8	31	GNU C++14	62788566	12	46	GNU C++14	62795314	372	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29022499	blue	440	-	62784674	4	31	GNU C++11	62789243	8	31	GNU C++11	62795006	1148	62	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29090802	blue	440	-	62784011	12	31	GNU C++17	62789218	8	31	GNU C++17	62795415	440	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089674	blue	440	-	62784058	16644	31	GNU C++14	62790969	16648	31	GNU C++14	62793937	10772	61	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29090767	cyan	440	-	62785093	8	31	GNU C++11	62789940	12	46	GNU C++11	62794253	380	31	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29081889	violet	440	-	62784885	4	31	GNU C++11	62789148	12	31	GNU C++11	62794990	388	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29068165	blue	440	Canada	62784906	8	30	GNU C++17	62788390	8	46	GNU C++17	62795766	360	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29044298	blue	448	Индия	62785409	4	46	GNU C++17	62789331	12	46	GNU C++17	62795146	712	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29090445	blue	448	-	62785607	1276	140	PyPy 2	62790245	4	155	PyPy 2	62794453	1288	171	PyPy 2	-	-	-	-	-	-	-	-	-	-	-	-
29035394	blue	448	Бангладеш	62785347	8	31	GNU C++14	62788664	8	46	GNU C++14	62795345	372	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29090058	violet	448	China	62785398	8	31	GNU C++17	62790551	12	31	GNU C++17	62794150	996	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29086195	blue	448	Индия	62784301	8	31	GNU C++14	62788237	8	46	GNU C++14	62795992	696	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29048978	blue	448	Узбекистан	62789809	8	46	GNU C++17	62788643	12	31	GNU C++17	62793954	7856	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29090048	black	448	-	62786546	8	31	GNU C++14	62794101	12	31	GNU C++14	62789972	1292	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29089767	violet	448	Бангладеш	62785399	8	30	GNU C++11	62788293	4	46	GNU C++11	62795883	12	46	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29023776	violet	448	Moldova	62785445	8	46	GNU C++14	62789126	12	46	GNU C++14	62795124	1304	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29034891	blue	448	China	62785219	8	31	GNU C++11	62790034	8	31	GNU C++11	62794491	380	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29090872	cyan	458	Индия	62784764	8	31	GNU C++14	62790505	8	31	GNU C++14	62794326	360	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29035719	blue	458	-	62783912	4	31	GNU C++17	62786171	8	46	GNU C++17	62797720	1280	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29088136	blue	458	China	62785111	8	46	GNU C++17	62791155	12	31	GNU C++17	62794128	372	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29081616	blue	458	Egypt	62784890	12	31	GNU C++17	62789027	8	31	GNU C++17	62795435	344	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089240	blue	458	-	62784788	8	31	GNU C++17	62789607	8	31	GNU C++17	62795197	360	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29087845	blue	458	China	62785073	8	30	GNU C++17	62789135	8	46	GNU C++17	62795418	372	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29090367	blue	458	China	62784725	8	46	GNU C++11	62789718	8	46	GNU C++11	62795030	364	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29041773	blue	458	Brazil	62783928	792	31	GNU C++11	62789570	792	46	GNU C++11	62795595	1012	77	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29087024	blue	458	China	62784820	8	30	GNU C++17	62789683	8	46	GNU C++17	62794941	384	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29064167	blue	458	Сингапур	62783876	4	31	GNU C++11	62796136	8	31	GNU C++11	62788563	348	46	GNU C++11	NO	-	-	-	-	-	-	-	-	-	-	-
29088044	blue	458	Spain	62786017	8	31	GNU C++14	62790876	8	31	GNU C++14	62793776	12	46	GNU C++14	NO	-	-	-	-	-	-	-	-	-	-	-
29090070	blue	458	Iran	62787076	8	46	GNU C++14	62789646	8	46	GNU C++14	62794286	1304	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29055663	blue	470	Индия	62785508	0	109	Java 8	62789385	0	124	Java 8	62795629	0	140	Java 8	-	-	-	-	-	-	-	-	-	-	-	-
29051679	blue	470	Индия	62784194	8	31	GNU C++17	62791093	1576	46	GNU C++17	62794443	736	61	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29086316	blue	470	Индия	62785751	8	15	GNU C++14	62789913	8	46	GNU C++14	62795106	344	46	GNU C++14	-	-	-	-	-	-	-	-	-	-	-	-
29070185	black	470	-	62785509	12	31	GNU C++11	62790580	8	31	GNU C++11	62794462	1140	62	GNU C++11	-	-	-	-	-	-	-	-	-	-	-	-
29090310	blue	470	-	62785287	8	31	GNU C++17	62789351	8	46	GNU C++17	62795367	12	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29082603	blue	470	Chad	62784056	4164	31	GNU C++17	62786104	8	46	GNU C++17	62793547	1336	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29050391	violet	470	Бангладеш	62789466	4164	31	GNU C++17	62786453	8	46	GNU C++17	62795889	1304	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29089990	violet	477	Россия	62785067	4	31	GNU C++17	62789301	12	31	GNU C++17	62795672	1644	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
29088964	blue	477	-	62785819	4	31	GNU C++17	62789600	12	31	GNU C++17	62795227	392	46	GNU C++17	NO	-	-	-	-	-	-	-	-	-	-	-
29055735	blue	477	-	62784833	8	31	GNU C++17	62790525	8	31	GNU C++17	62794856	348	46	GNU C++17	-	-	-	-	-	-	-	-	-	-	-	-
